4	Diatoma tenuis	190000,0	0,11462	4,65	1,24
4	Fragilaria capucina	30000,0	0,02295	0,73	0,25
4	Fragilaria ulna	1500,0	0,01130	0,04	0,12
4	Nitzschia holsatica	80000,0	0,06712	1,96	0,72
4	Tabellaria fenestrata	4000,0	0,00392	0,10	0,04
4	Chlamydomonas spp.	1520000,0	2,68584	37,19	28,99
4	Closteriopsis longissima	1000,0	0,00126	0,02	0,01
4	Closterium parvulum	4500,0	0,15217	0,11	1,64
4	Coelastrum astroideum	30000,0	0,00663	0,73	0,07
4	Cosmarium undulatum	3500,0	0,22908	0,09	2,47
4	Dictyosphaerium ehrenbergianum	36000,0	0,00236	0,88	0,03
4	Dictyosphaerium pulchellum	96000,0	0,00628	2,35	0,07
4	Monoraphidium irregulare	40000,0	0,00498	0,98	0,05
4	Mougetia spp.	37000,0	4,86372	0,91	52,50
4	Pediastrum boryanum	1500,0	0,04310	0,04	0,47
4	Pediastrum duplex	500,0	0,03273	0,01	0,35
4	Scenedesmus ellipticus	4000,0	0,00050	0,10	0,01
4	Scenedesmus magnus	4000,0	0,00628	0,10	0,07
4	Scenedesmus quadricauda	60000,0	0,00754	1,47	0,08
4	Schroederia setigera	320000,0	0,20106	7,83	2,17
4	Sphaerocystis planctonica	16000,0	0,00357	0,39	0,04
4	Tetrastrum komarekii	320000,0	0,02094	7,83	0,23
5	Aphanizomenon flos-aquae	3000,0	0,00262	0,55	0,25
5	Limnothrix planctonica	26000,0	0,00085	4,73	0,08
5	Cryptomonas rostrata	500,0	0,00524	0,09	0,50
5	Dinobryon sertularia	22000,0	0,06563	4,00	6,23
5	Dinobryon suecicum	500,0	0,00018	0,09	0,02
5	Tribonema affine	75000,0	0,05594	13,65	5,31
5	Asterionella formosa	275000,0	0,52080	50,05	49,45
5	Aulacoseira islandica	85000,0	0,30461	15,47	28,92
5	Aulacoseira italica	4000,0	0,00353	0,73	0,34
5	Cyclotella spp.	500,0	0,00088	0,09	0,08
5	Diatoma tenuis	10000,0	0,00942	1,82	0,89
